Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	StopIter	Entropy	KL	TotalEnvInteracts	Time
192	-11.077133	3.1582963	-5.426463	-18.060278	0.0	0.0	0.0	0.0	42.260868	0.0	0.0	-4.7573686	2.7221146	-1.6220412	-12.656041	-2.0030868e-05	0.00010083824	0.0002966627	-0.00032224527	-1.9311905e-08	-0.018308487	1.4551915e-13	-7.993544e-07	2.8563418	-0.8507037	1.0449961e-08	-3.8440797e-09	0	0	79.0	3.3742864	0.01167202	193000	1485.7636544704437
193	-25.122843	47.8477	-5.4891496	-183.37004	0.0	0.0	0.0	0.0	80.583336	0.0	0.0	-7.001511	5.392709	-1.1388499	-17.31256	0.00033864094	0.00057189475	0.0021164783	-0.00033465793	3.9756298e-08	-0.011901549	5.267793e-12	1.8597685e-06	394.50345	-340.43478	2.0966891e-07	-1.5328766e-07	0	0	79.0	3.3651958	0.007612711	194000	1497.8113312721252
194	-13.364067	7.7514305	-6.152786	-42.01808	0.0	0.0	0.0	0.0	54.555557	0.0	0.0	-12.67257	9.404115	-5.2717752	-39.3986	8.976202e-05	0.00032551476	0.0012393907	-0.000744239	-3.4570693e-08	-0.0077968435	1.0186341e-12	-1.7875765e-07	137.29285	-122.61634	1.1402664e-07	-1.0268371e-07	0	0	9.0	3.441748	0.014120225	195000	1510.9337058067322
195	-10.933357	3.0846002	-5.10199	-17.101105	0.0	0.0	0.0	0.0	41.541668	0.0	0.0	-4.73451	1.931629	-2.333221	-8.980559	4.8322586e-06	0.00010114355	0.00029576157	-0.00034180965	-2.1457671e-09	-0.023489932	-3.4924597e-13	-3.917393e-08	3.4477348	-0.8469236	1.0245267e-08	-7.1473947e-09	0	0	79.0	3.4461231	0.010129388	196000	1525.8776712417603
196	-11.310667	4.048045	-5.8867316	-23.160133	0.0	0.0	0.0	0.0	44.636364	0.0	0.0	-3.8714237	2.2243521	-1.6939031	-15.073519	1.6588963e-05	0.00013700857	0.0004645153	-0.00038590364	1.168251e-08	-0.01996811	-5.820766e-13	2.635542e-07	5.225144	-1.3952951	1.9047373e-08	-7.941643e-09	0	0	79.0	3.429979	0.011851921	197000	1540.201122045517
197	-10.564976	2.9787009	-6.1423078	-17.122635	0.0	0.0	0.0	0.0	40.083332	0.0	0.0	-4.1074986	2.1023602	-1.6136087	-8.604231	-2.3769318e-05	0.00010486768	0.0003088368	-0.00041417044	-1.847744e-08	-0.01577824	2.6193448e-12	5.1095805e-07	3.041776	-0.18957233	1.1548265e-08	-4.6015005e-09	0	0	79.0	3.3974948	0.0071795895	198000	1555.1719813346863
198	-9.803866	2.802882	-3.9495895	-17.108234	0.0	0.0	0.0	0.0	38.36	0.0	0.0	-4.1128387	2.149149	-1.538899	-8.683717	-1.1989495e-05	7.1547925e-05	0.00016315984	-0.0003364323	2.3841857e-09	-0.012929681	-7.566996e-13	-1.0623882e-07	2.329022	-0.29795885	5.2455973e-09	-3.4253533e-10	0	0	79.0	3.388311	0.008401879	199000	1570.2653801441193
199	-9.451178	3.1038857	-4.052629	-16.924347	0.0	0.0	0.0	0.0	38.076923	0.0	0.0	-3.699097	2.2022395	-1.3407533	-8.488175	6.3604657e-06	6.562026e-05	0.00024389091	-0.00016713527	-2.3841858e-08	-0.005752941	-1.4551915e-13	-8.702748e-07	1.5045857	-0.085814595	4.346706e-09	-2.4741142e-10	0	0	4.0	3.3336952	0.015219801	200000	1585.528780221939
200	-9.976638	3.3421154	-4.650564	-19.945251	0.0	0.0	0.0	0.0	39.44	0.0	0.0	-3.2141387	2.1933532	-1.2067215	-8.307915	4.1252548e-05	0.0001269961	0.00069663674	-0.00023544814	-1.6331672e-08	-0.011952176	1.9645086e-13	7.239124e-07	2.425689	-0.2737677	1.7827118e-08	-1.2934729e-08	0	0	13.0	3.3338943	0.0116130905	201000	1600.5902080535889
201	-33.912544	89.16324	-6.954229	-355.31284	0.0	0.0	0.0	0.0	71.14286	0.0	0.0	-18.832834	22.320578	-1.358894	-58.1455	5.507705e-05	0.00047569306	0.00082495925	-0.0014351176	-3.6001204e-08	-0.015100974	-2.1536835e-12	-3.9402686e-08	987.30493	-734.8577	1.7640585e-07	-1.02005444e-07	0	0	32.0	3.3350067	0.01249456	202000	1613.0151002407074
202	-9.564902	2.7565403	-5.2353854	-16.582348	0.0	0.0	0.0	0.0	37.923077	0.0	0.0	-10.872133	2.1683795	-6.715748	-29.43569	-0.00017030854	0.00031864853	0.00042076106	-0.0014290722	2.0980835e-08	-0.017195435	2.561137e-12	3.6535366e-06	63.54461	-58.519093	1.2928034e-07	-1.2332012e-07	0	0	79.0	3.3291793	0.0074918475	203000	1628.4324522018433
203	-25.51118	54.654907	-5.5057683	-214.64763	0.0	0.0	0.0	0.0	74.0	0.0	0.0	-19.37318	16.814756	-3.3172975	-39.46372	0.0004476141	0.00045870544	0.0014140748	-0.00018755798	7.987023e-09	-0.0049093766	1.9499567e-12	-1.3401244e-06	105.0428	-39.55549	3.7572855e-07	-3.475398e-07	0	0	3.0	3.2787726	0.022252174	204000	1640.4304740428925
204	-9.372271	3.3144314	-3.3996773	-17.859793	0.0	0.0	0.0	0.0	37.173912	0.0	0.0	-8.5167885	2.9555933	-6.9552784	-24.870773	-0.000107453365	0.0002944475	0.00063878234	-0.001115467	1.9550324e-08	-0.0050902367	-7.566996e-13	-2.8937833e-07	28.000843	-14.305061	4.22535e-08	-1.7199646e-08	0	0	5.0	3.275413	0.013809688	205000	1654.9927771091461
205	-9.516736	2.9664905	-5.4457684	-17.280725	0.0	0.0	0.0	0.0	36.62963	0.0	0.0	-5.2459846	2.002215	-4.3750935	-22.687035	-3.9134473e-05	0.00013228826	0.00035571956	-0.0005709834	1.859665e-08	-0.008594771	2.9103832e-14	-2.735967e-07	12.806791	-9.368466	1.8922114e-08	-7.824234e-09	0	0	6.0	3.270956	0.014719929	206000	1671.198585510254
206	-35.56085	86.11929	-4.7390285	-321.0728	0.0	0.0	0.0	0.0	74.833336	0.0	0.0	-29.954649	31.998083	-2.8138256	-74.16919	-0.00016834203	0.0005825916	0.00095335476	-0.001344463	8.010864e-08	-0.016097328	-3.8126017e-12	4.494932e-07	174.13335	-113.15813	3.1390422e-07	-1.818124e-07	0	0	79.0	3.2671854	0.010886021	207000	1683.2226765155792
207	-20.934326	30.643436	-3.386224	-95.63477	0.0	0.0	0.0	0.0	100.14286	0.0	0.0	-36.11393	23.684118	-4.676245	-79.40941	0.00019651945	0.00047599993	0.0011198935	-0.0010380945	4.732609e-08	-0.016999397	-8.556526e-12	-1.5941599e-06	264.50037	-229.17873	2.9797562e-07	-2.7360323e-07	0	0	79.0	3.2782502	0.011811342	208000	1694.0570785999298
208	-31.370232	62.176685	-2.9004104	-206.72444	0.0	0.0	0.0	0.0	89.22222	0.0	0.0	-26.149736	26.67335	-4.744499	-80.11927	4.2688414e-05	0.0011200949	0.003919021	-0.0016844334	-2.336502e-08	-0.0072459783	1.0630174e-11	5.482081e-06	100.27573	-71.47519	4.378732e-07	-3.5908505e-07	0	0	10.0	3.2386363	0.0136458855	209000	1705.2993593215942
209	-14.072195	16.891426	-4.6299596	-71.47956	0.0	0.0	0.0	0.0	72.69231	0.0	0.0	-6.895317	1.7647628	-5.602282	-16.986923	0.00018426307	0.00019705598	0.0007318103	-0.00026810047	-4.768372e-10	-0.016129248	-3.3178367e-12	-1.5610061e-07	20.116125	-11.432004	5.8303915e-08	-4.9486825e-08	0	0	79.0	3.2448258	0.009921995	210000	1717.6410763263702
210	-37.048176	107.88546	-4.6325603	-440.6095	0.0	0.0	0.0	0.0	65.066666	0.0	0.0	-33.197227	34.22309	-4.5611267	-81.22622	0.0005930074	0.0007370003	0.002568642	-0.00047374793	-5.0544738e-08	-0.005362984	-6.7957445e-12	1.3053618e-06	771.4629	-430.81863	7.205958e-07	-6.7168975e-07	0	0	3.0	3.2125509	0.015469727	211000	1730.905919790268
211	-9.100751	3.1154227	-4.543367	-17.652874	0.0	0.0	0.0	0.0	36.296295	0.0	0.0	-11.760846	4.725729	-9.222906	-36.39485	6.125361e-05	0.0004228517	0.0020476899	-0.0005492026	7.104874e-08	-0.01629936	8.643837e-12	-4.728538e-06	86.43788	-75.94294	1.8379683e-07	-1.7146382e-07	0	0	79.0	3.2110586	0.009810983	212000	1746.7866697311401
212	-9.952727	5.8726377	-3.5224807	-33.57372	0.0	0.0	0.0	0.0	41.208332	0.0	0.0	-9.709807	15.00223	-4.9346895	-89.20026	0.00012359106	0.0003027513	0.0010479976	-0.00046391808	-5.9604646e-09	-0.008970814	4.4383342e-13	1.5410387e-07	267.046	-253.44473	1.0693219e-07	-8.573842e-08	0	0	79.0	3.2143877	0.006290455	213000	1762.0224661827087
213	-16.014124	18.419764	-5.654387	-64.0953	0.0	0.0	0.0	0.0	93.75	0.0	0.0	-10.385382	12.839251	-3.6043563	-79.271996	-0.00018874969	0.00030599433	0.00067397195	-0.0010013146	-5.00679e-08	-0.0065925345	-3.434252e-12	1.4612125e-06	280.24127	-252.93718	6.769247e-08	-3.039512e-08	0	0	3.0	3.1548877	0.01818416	214000	1773.00927567482
214	-9.014049	2.3987653	-3.845084	-13.10434	0.0	0.0	0.0	0.0	35.67857	0.0	0.0	-6.338263	0.7928496	-6.0813813	-15.399427	-1.862979e-05	0.0001941709	0.0005055395	-0.00040403957	1.2874604e-08	-0.020050488	-1.3242243e-12	-5.1660436e-07	17.36271	-10.787128	3.8014498e-08	-2.911106e-08	0	0	79.0	3.1545177	0.009836632	215000	1789.7872402668
215	-9.688499	2.7906222	-3.376398	-16.114393	0.0	0.0	0.0	0.0	36.148148	0.0	0.0	-4.054224	0.5582279	-3.8612719	-9.435521	-3.0547486e-05	0.000113874965	0.00026267988	-0.0004056509	2.3841857e-09	-0.007898848	-1.3387762e-12	2.3439682e-07	7.9633803	-3.5568328	1.3763201e-08	-3.5280046e-09	0	0	4.0	3.1581955	0.011895205	216000	1805.6887879371643
216	-8.334827	3.3915293	-3.8665798	-18.694149	0.0	0.0	0.0	0.0	35.607143	0.0	0.0	-4.6572204	3.1106455	-3.3061943	-25.604774	3.771436e-05	0.00018867635	0.0010058638	-0.00030205742	1.859665e-08	-0.017106593	-8.8766684e-13	-1.0327545e-06	13.557664	-11.139598	3.7020303e-08	-2.5780691e-08	0	0	79.0	3.156706	0.010402514	217000	1822.0351049900055
217	-10.318189	5.7999263	-4.3401427	-31.897802	0.0	0.0	0.0	0.0	43.0	0.0	0.0	-4.409883	5.1364393	-2.388232	-39.788563	2.6628115e-05	0.00019953115	0.0006401861	-0.00092644256	1.525879e-08	-0.0072483122	-6.9849194e-13	-8.163991e-08	46.311436	-28.639065	3.024622e-08	-7.716665e-09	0	0	79.0	3.0796404	0.005613307	218000	1836.694989681244
218	-8.499656	2.844505	-4.2466836	-14.810202	0.0	0.0	0.0	0.0	33.94737	0.0	0.0	-12.9029255	20.394257	-3.4594429	-88.06215	-0.0004436292	0.0006939354	0.00014641618	-0.0025581748	2.4080277e-08	-0.010474419	1.283479e-11	-2.2294344e-06	369.37735	-345.58173	7.2111214e-07	-6.642035e-07	0	0	48.0	3.0870004	0.012458277	219000	1850.6059076786041
219	-8.470868	2.8909845	-4.5137777	-17.239647	0.0	0.0	0.0	0.0	34.75	0.0	0.0	-5.8051534	2.287453	-4.155618	-17.014648	-1.7074022e-05	0.0001500859	0.00061111694	-0.0005006999	1.2040139e-08	-0.0061345464	-1.2805685e-12	-3.6904586e-07	10.853921	-8.120337	2.302934e-08	-1.2412304e-08	0	0	4.0	3.09902	0.0134337535	220000	1867.0237305164337
220	-23.49673	53.45195	-4.9664817	-223.14629	0.0	0.0	0.0	0.0	65.666664	0.0	0.0	-33.991642	37.467068	-2.4979124	-87.40576	0.0005213114	0.00083360285	0.0019635006	-0.00071619527	8.8214875e-09	-0.007950116	-1.1714292e-11	7.6252553e-07	99.59107	-83.23513	4.7138425e-07	-3.6949655e-07	0	0	3.0	3.0995808	0.014115078	221000	1879.973363161087
221	-8.697654	3.7705905	-3.4851155	-20.119617	0.0	0.0	0.0	0.0	36.851852	0.0	0.0	-4.4755855	3.0928025	-2.245039	-15.540694	-7.5105727e-06	0.00018844404	0.0006820266	-0.0003545604	-7.629395e-09	-0.0018931212	1.9790606e-12	-2.3634204e-06	5.7965016	-2.8670833	3.5296303e-08	-2.6938e-08	0	0	3.0	3.0986493	0.01701409	222000	1895.9606914520264
222	-8.601315	2.8798528	-3.6766567	-16.495325	0.0	0.0	0.0	0.0	34.448277	0.0	0.0	-3.8307767	2.9888694	-1.9037652	-17.972298	4.620988e-06	0.000116550946	0.0003445827	-0.00035775724	2.720952e-08	-0.01698633	2.401066e-13	3.8536936e-07	7.4394946	-5.328517	1.36040486e-08	-3.0465266e-09	0	0	79.0	3.0954747	0.009108729	223000	1912.5329384803772
223	-16.884474	33.882042	-3.267923	-147.85799	0.0	0.0	0.0	0.0	61.5	0.0	0.0	-20.161406	18.390554	-1.653236	-44.560307	-0.0001747842	0.00024142244	0.00013864174	-0.00094656757	2.6702882e-08	-0.009670688	-3.6743586e-12	7.1472414e-07	43.452408	-22.69297	2.8809964e-08	-1.7509592e-08	0	0	16.0	3.07845	0.012185747	224000	1925.7319765090942
224	-73.923195	174.57501	-5.289381	-566.9823	0.0	0.0	0.0	0.0	108.55556	0.0	0.0	-35.439472	31.924007	-2.4582367	-85.76083	0.0005330203	0.0011058596	0.0032795235	-0.001300804	5.1379203e-08	-0.0087703895	-1.6021658e-11	5.5839846e-06	1934.1344	-1527.337	1.5189215e-06	-1.2951919e-06	0	0	5.0	3.0753293	0.013573501	225000	1937.1068260669708
225	-11.652939	8.42208	-4.191459	-35.566746	0.0	0.0	0.0	0.0	51.473682	0.0	0.0	-11.775308	7.3861585	-6.479642	-46.50066	-8.6633816e-05	0.00026029607	0.00044171014	-0.0005896203	5.9127807e-08	-0.009748492	-5.6461433e-12	1.2341019e-06	109.72045	-93.61479	7.159787e-08	-6.230773e-08	0	0	18.0	3.0773497	0.012956938	226000	1951.7788107395172
226	-8.81682	2.9032462	-4.4710464	-16.47424	0.0	0.0	0.0	0.0	35.454544	0.0	0.0	-5.065576	1.3568393	-4.452573	-11.142187	1.9775052e-06	0.00013984404	0.00035573528	-0.00045425483	-3.671646e-08	-0.013714474	3.3178367e-12	5.014711e-07	12.007041	-0.37992	2.0419472e-08	-6.483953e-09	0	0	79.0	3.0635293	0.008597862	227000	1966.733134508133
227	-10.207209	11.223239	-3.587257	-56.430046	0.0	0.0	0.0	0.0	51.789474	0.0	0.0	-23.434341	24.956709	-4.1236296	-72.51234	-0.00034289408	0.000363694	0.00021941055	-0.0009766719	8.1539156e-08	-0.009621431	-6.0972525e-12	2.1525095e-06	871.6489	-856.24225	2.4969415e-07	-2.4627573e-07	0	0	12.0	3.037199	0.013071912	228000	1980.9546656608582
228	-8.18787	2.9719481	-3.283628	-14.907718	0.0	0.0	0.0	0.0	32.62069	0.0	0.0	-4.248746	1.2388068	-3.8260508	-12.634546	2.1276841e-05	0.00017288233	0.0006310507	-0.00039328123	3.2663344e-08	-0.00425765	-3.4051481e-12	3.0884786e-07	5.321223	-1.9072821	1.7907142e-08	-7.648827e-09	0	0	3.0	3.0312185	0.021902287	229000	1997.5683369636536
229	-17.173653	34.547935	-4.952749	-150.81343	0.0	0.0	0.0	0.0	61.75	0.0	0.0	-6.4276476	3.5258572	-2.8022106	-13.023179	-0.00018408855	0.00022251828	0.00026133505	-0.0005443599	-7.629395e-09	-0.012599453	-7.2759575e-14	-6.442505e-07	177.8568	-144.87636	4.4750713e-08	-3.943019e-08	0	0	79.0	3.028776	0.009864149	230000	2011.1694469451904
230	-8.395184	2.6565242	-4.7877426	-12.871994	0.0	0.0	0.0	0.0	32.263157	0.0	0.0	-17.322783	22.29837	-4.0460443	-94.80461	0.00021236639	0.0007231516	0.0045969435	-0.00031036045	-2.1457671e-09	-0.006933887	-4.249159e-12	-4.7549383e-06	247.76715	-192.656	3.6170812e-07	-3.1975262e-07	0	0	9.0	3.029084	0.015731324	231000	2025.4184448719025
231	-9.54737	4.0778375	-3.392238	-20.946959	0.0	0.0	0.0	0.0	38.03846	0.0	0.0	-8.582847	3.6379843	-5.79922	-26.077045	0.0001675478	0.00046449935	0.0015851632	-0.00035342106	-7.5817105e-08	-0.013171123	-5.355105e-12	-4.337074e-06	44.952847	-39.94885	2.4376192e-07	-2.28534e-07	0	0	24.0	3.0326803	0.012297689	232000	2041.9911396503448
232	-19.161993	49.025124	-3.1562958	-214.93942	0.0	0.0	0.0	0.0	56.941177	0.0	0.0	-20.792873	24.690784	-3.2424364	-74.650185	-0.00029182681	0.00044339412	0.00039700186	-0.0010665199	-3.516674e-09	-0.005955391	-6.562914e-12	-8.111156e-07	133.50153	-120.16895	1.9349802e-07	-1.4396495e-07	0	0	4.0	3.0237641	0.015380532	233000	2055.728887319565
233	-8.149982	3.5852325	-3.8730977	-18.98083	0.0	0.0	0.0	0.0	33.826088	0.0	0.0	-6.633974	3.629876	-4.0618753	-19.468529	-5.0820297e-05	0.00014725103	0.00040057083	-0.00039842367	3.004074e-08	-0.0034210319	-1.2805685e-12	-8.394286e-07	30.625101	-13.290445	2.5158341e-08	-1.4978447e-08	0	0	3.0	3.0207257	0.013743712	234000	2070.875501394272
234	-13.452415	24.064814	-2.9671786	-109.18478	0.0	0.0	0.0	0.0	57.764706	0.0	0.0	-9.953399	7.404019	-3.8024666	-23.135918	-9.470225e-05	0.0001576841	0.00022323642	-0.00042836342	-1.1920929e-08	-0.0056203282	-1.4551915e-12	6.7448764e-07	35.23653	-19.99406	1.7651452e-08	-1.0558164e-08	0	0	5.0	3.0188732	0.012215468	235000	2084.9463291168213
235	-8.226211	4.373652	-2.6100795	-24.721127	0.0	0.0	0.0	0.0	33.75862	0.0	0.0	-7.5864677	5.7188473	-4.1037397	-34.127514	-2.159264e-05	0.00012654185	0.00033485325	-0.00042325823	5.1021576e-08	-0.004914234	1.1059455e-12	-3.9362794e-07	48.73714	-36.495556	1.646041e-08	-6.6954033e-09	0	0	6.0	3.0144906	0.010246768	236000	2101.450716972351
236	-10.286384	8.972026	-3.8205342	-37.02407	0.0	0.0	0.0	0.0	53.81818	0.0	0.0	-6.901169	5.624161	-1.8397913	-16.206562	-7.04621e-05	0.00023371025	0.00044499652	-0.00066337304	-1.2397766e-08	-0.003906547	4.5401976e-12	-9.496718e-07	43.5475	-21.699688	2.350556e-08	1.337931e-08	0	0	3.0	3.010309	0.01957323	237000	2113.8819510936737
237	-9.247717	6.8550434	-2.3581593	-27.736715	0.0	0.0	0.0	0.0	45.136364	0.0	0.0	-10.197418	5.6238976	-4.0162225	-41.625084	0.0001163792	0.0001228409	0.0004309419	-0.0004896476	2.193451e-08	-0.0035175208	-1.8189894e-12	4.0843076e-07	69.455215	-59.239395	2.8525392e-08	-2.1343158e-08	0	0	4.0	3.0098462	0.011239533	238000	2129.2156512737274
238	-29.070047	46.79805	-5.865121	-133.65817	0.0	0.0	0.0	0.0	108.833336	0.0	0.0	-31.721346	38.499462	-0.9441918	-94.28541	0.00050572853	0.00089233153	0.0024326304	-0.00040934206	6.812811e-08	-0.0066597485	-2.3283065e-13	2.683685e-06	739.70337	-599.41736	3.5202066e-07	-2.6738564e-07	0	0	11.0	3.0094151	0.011648373	239000	2140.6537911891937
239	-8.125967	3.255631	-2.3491218	-16.201992	0.0	0.0	0.0	0.0	33.75862	0.0	0.0	-8.520725	5.9845405	0.751523	-30.11463	0.00010522674	0.00026053272	0.0007966585	-0.0003682691	-4.2915342e-09	-0.0030428823	-3.434252e-12	-8.1216575e-07	67.564	-65.04263	7.2329655e-08	-6.543899e-08	0	0	3.0	3.0135648	0.017377388	240000	2157.223636865616
240	-52.968266	131.96272	-3.4016457	-426.15186	0.0	0.0	0.0	0.0	79.666664	0.0	0.0	-37.011574	48.457096	1.6808512	-111.76814	2.8741126e-05	0.00031920508	0.00047389022	-0.00065338914	1.2665987e-07	-0.0065328022	1.1714292e-12	8.685662e-07	483.60294	-416.4677	6.621555e-08	-5.0051206e-08	0	0	3.0	3.0158384	0.022468064	241000	2169.052570104599
241	-50.546394	91.16954	-3.2255986	-232.86978	0.0	0.0	0.0	0.0	119.8	0.0	0.0	-81.435875	37.9504	-7.0690465	-128.95105	0.0004269914	0.0004948394	0.0014978951	-0.0002738737	3.7550927e-09	-0.0027731897	-2.8958311e-12	1.6612387e-07	358.71982	-305.6399	1.9334836e-07	-1.582135e-07	0	0	2.0	3.0167208	0.021272317	242000	2180.027631521225
242	-140.72743	187.37689	-7.822829	-405.718	0.0	0.0	0.0	0.0	189.0	0.0	0.0	-35.365517	21.166634	-6.095702	-79.8282	-0.0011020107	0.0013160385	0.00035350828	-0.0032616244	-4.5776368e-08	-0.015131121	-2.2700988e-12	-4.5085008e-06	1914.8743	-1595.7612	1.5408925e-06	-1.4156137e-06	0	0	79.0	3.0166228	0.0105536515	243000	2191.168708086014
243	-10.210807	7.449574	-3.0195017	-28.463566	0.0	0.0	0.0	0.0	47.61905	0.0	0.0	-32.08555	5.4898486	-23.427954	-53.693455	7.3355322e-06	0.0002585122	0.0005541061	-0.000502413	2.9325486e-08	-0.01856446	-7.887138e-12	-2.153934e-06	800.71826	-781.2841	6.688226e-08	-6.206756e-08	0	0	79.0	3.0640402	0.011380793	244000	2206.3003787994385
244	-60.675213	142.87187	-2.656001	-438.5873	0.0	0.0	0.0	0.0	86.875	0.0	0.0	-27.118212	34.51064	0.66834307	-83.40119	-0.00048739673	0.00069377356	0.00019401938	-0.002447796	3.4868716e-08	-0.0049993605	1.3344106e-11	-2.9991238e-06	1288.9387	-1011.3981	4.491664e-07	-4.0134069e-07	0	0	4.0	2.968303	0.019582506	245000	2218.189926624298
245	-39.893234	103.49614	-4.810793	-397.9229	0.0	0.0	0.0	0.0	76.07692	0.0	0.0	-45.217194	53.37803	6.1302	-135.46834	-0.00052205805	0.0008013334	0.00070821913	-0.0023068956	-6.198883e-09	-0.008878984	2.73576e-12	-1.1014195e-06	401.69547	-274.46112	3.4104988e-07	-2.8993776e-07	0	0	8.0	2.967137	0.014052984	246000	2231.1133182048798
246	-19.983116	28.221642	-4.9055233	-99.68319	0.0	0.0	0.0	0.0	97.6	0.0	0.0	-9.0020075	9.404908	1.4350309	-63.345856	-0.0001798641	0.00022848895	0.00030730094	-0.00046585803	-1.0967255e-08	-0.00612649	-1.2223609e-12	-7.398839e-07	173.7707	-147.63797	6.234313e-08	-4.995317e-08	0	0	7.0	2.9644055	0.013999012	247000	2243.418361186981
247	-30.449297	76.42859	-3.9512217	-305.55988	0.0	0.0	0.0	0.0	69.85714	0.0	0.0	-44.473923	53.32838	1.0422232	-130.5046	8.919073e-05	0.00019464307	0.00049139495	-0.00034589838	-5.185604e-09	-0.015159361	3.1577655e-12	-5.790019e-07	330.1848	-259.56677	2.5317947e-08	-1.413438e-08	0	0	79.0	2.959671	0.011603649	248000	2256.8254628181458
248	-133.93187	219.00859	-3.2152047	-513.21857	0.0	0.0	0.0	0.0	146.75	0.0	0.0	-60.37183	46.555832	2.4000235	-131.42046	0.00016480713	0.00024504584	0.00061748025	-0.00041160604	7.987023e-09	-0.0061666127	1.4551915e-13	-1.8299992e-06	478.33594	-351.8663	8.351644e-08	-7.2031824e-08	0	0	3.0	2.983892	0.020331005	249000	2267.747656106949
249	-56.61306	142.90305	-4.1168594	-485.10278	0.0	0.0	0.0	0.0	86.2	0.0	0.0	-60.429512	58.13444	4.310918	-145.97247	3.2801367e-07	0.00019859867	0.0004884646	-0.0005069495	-2.169609e-08	-0.00427683	8.4401106e-13	2.0475055e-07	193.2221	-96.86169	2.7502116e-08	-1.79893e-08	0	0	4.0	2.9847302	0.016040973	250000	2280.3416402339935
250	-8.816509	6.158732	-2.6142879	-28.553162	0.0	0.0	0.0	0.0	39.68	0.0	0.0	-10.687934	13.406401	7.746512	-50.643787	1.0184597e-05	0.00013004881	0.00063795625	-0.00033155782	6.437302e-09	-0.011736554	1.5133992e-12	4.0078908e-07	217.45334	-204.28018	1.6908759e-08	-9.93213e-09	0	0	79.0	2.985884	0.011296259	251000	2297.182836532593
251	-8.970617	5.8156962	-4.223825	-27.921465	0.0	0.0	0.0	0.0	38.466667	0.0	0.0	-4.5769286	5.2654543	3.9773357	-46.090298	4.4589004e-05	0.00012609929	0.00024457654	-0.00039338978	-6.9141386e-09	-0.0056224884	1.6007107e-13	4.0538487e-07	55.207813	-38.215683	1.1944929e-08	-6.4329484e-09	0	0	6.0	2.9728115	0.015079984	252000	2310.850862979889
252	-19.797834	26.80711	-5.6220546	-79.31734	0.0	0.0	0.0	0.0	111.0	0.0	0.0	-23.6633	28.058872	0.6258757	-93.24376	-7.341521e-05	0.00015801117	0.00028313248	-0.0003683677	-2.2530555e-08	-0.0038418276	8.8766684e-13	6.8534155e-07	200.89066	-168.09521	1.5580119e-08	-1.3510151e-08	0	0	4.0	2.9703984	0.018718334	253000	2322.2740516662598
253	-14.719254	23.74991	-3.9351523	-93.13666	0.0	0.0	0.0	0.0	68.666664	0.0	0.0	-9.674213	7.7248373	-0.5042461	-83.514275	-2.8462286e-05	0.00012432554	0.00032255732	-0.00060103484	7.677078e-08	-0.010058586	-1.2805685e-12	2.440191e-07	254.56375	-229.25537	8.753305e-09	-3.2763667e-09	0	0	3.0	2.9686108	0.022157095	254000	2335.4834818840027
254	-27.835503	65.49851	-5.417991	-234.88872	0.0	0.0	0.0	0.0	72.0	0.0	0.0	-38.968113	26.299421	0.8055711	-69.313835	0.0007291595	0.00086106313	0.0018766208	-0.00049553695	1.9073487e-09	-0.002190051	-1.13504935e-11	-2.9800583e-06	61.64378	-36.512337	7.7827576e-07	-7.074956e-07	0	0	4.0	2.9679945	0.01950871	255000	2348.234967470169
255	-16.721285	28.242516	-4.985283	-105.66003	0.0	0.0	0.0	0.0	72.454544	0.0	0.0	-17.576784	11.294902	-0.09678602	-28.630209	-0.00042586282	0.0003967515	0.0003869025	-0.0013803482	7.152557e-09	-0.0049080835	1.7564162e-11	3.6242344e-07	39.12458	-22.744299	1.777719e-07	-1.5698923e-07	0	0	3.0	2.9663355	0.022555374	256000	2361.8728358745575
256	-10.046397	9.408001	-2.6613107	-45.395073	0.0	0.0	0.0	0.0	46.57143	0.0	0.0	-12.355821	7.916054	-0.28980005	-36.94848	4.453483e-05	0.00017232631	0.0004075244	-0.0002644263	2.9802322e-08	-0.002891781	1.6589183e-12	9.567971e-07	108.84785	-88.094864	3.1203868e-08	-2.5750722e-08	0	0	4.0	2.9647226	0.0146800745	257000	2377.1989908218384
257	-8.542963	5.6223006	-2.1297572	-32.332268	0.0	0.0	0.0	0.0	39.24	0.0	0.0	-5.457619	3.412331	1.1992955	-15.157583	-1.8293164e-05	7.567663e-05	0.00029895967	-0.00027174037	4.6014787e-08	-0.015940947	-3.3469406e-12	2.9268355e-07	17.448462	-8.048851	6.1243672e-09	-2.2411446e-09	0	0	79.0	2.9623945	0.008723023	258000	2393.3897371292114
258	-7.162215	3.2235248	-2.3215384	-17.599913	0.0	0.0	0.0	0.0	30.151516	0.0	0.0	-2.9419117	1.7689883	0.2772423	-6.6706886	-1.5157304e-05	6.84955e-05	0.00022155458	-0.00032194954	1.9550324e-08	-0.0043423814	1.3096723e-13	-1.4492446e-07	4.3524795	-2.2742963	4.883802e-09	-1.9167727e-09	0	0	4.0	2.9680219	0.0134416865	259000	2411.6920907497406
